City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Predicted_AQI,AQI_Category
Mumbai,2023-04-29,13.4,102.6,171.3,120.9,41.3,40.4,8.77,50.8,166.0,197.0,Moderate,193.5784999999998,Moderate
Chennai,2023-04-29,203.1,37.2,83.4,144.9,95.9,34.8,2.59,18.5,41.2,364.0,Very Poor,364.0,Very Poor
Kolkata,2023-04-29,147.3,369.5,147.6,89.4,51.1,38.5,2.36,74.1,9.4,324.2,Very Poor,324.5314999999992,Very Poor
Bangalore,2023-04-29,34.8,320.0,46.7,46.9,35.5,36.3,2.45,23.5,166.4,270.0,Poor,270.0679999999999,Poor
Delhi,2023-04-30,170.5,468.2,38.6,57.7,165.0,39.6,3.06,21.4,122.6,454.4,Severe,454.2979999999993,Severe
Mumbai,2023-04-30,377.4,242.8,72.6,101.3,239.9,28.4,2.23,17.7,9.8,195.2,Moderate,195.0125000000001,Moderate
Chennai,2023-04-30,383.3,150.2,56.3,7.4,51.4,43.3,6.79,0.8,0.3,159.8,Moderate,159.99949999999973,Moderate
Kolkata,2023-04-30,321.5,338.5,95.2,18.7,79.2,13.0,7.01,80.5,128.3,471.5,Severe,471.5275,Severe
Bangalore,2023-04-30,331.0,138.3,173.3,131.5,1.4,37.6,4.16,27.0,186.9,481.0,Severe,481.0599999999998,Severe
Delhi,2023-05-01,363.1,47.3,137.2,4.5,68.0,37.1,1.72,8.3,185.7,243.4,Poor,243.28050000000053,Poor
Mumbai,2023-05-01,414.0,256.5,101.3,147.8,175.8,15.6,2.62,54.8,178.0,223.8,Poor,223.8140000000002,Poor
Chennai,2023-05-01,455.5,4.9,163.6,22.7,45.5,37.9,6.24,93.6,39.6,152.9,Moderate,152.9490000000003,Moderate
Kolkata,2023-05-01,273.1,569.1,117.9,35.5,2.7,23.3,3.5,21.3,191.7,423.1,Severe,423.0840000000007,Severe
Bangalore,2023-05-01,234.5,105.0,22.9,33.0,89.6,32.4,8.36,69.4,39.6,388.1,Very Poor,388.1020000000001,Very Poor
Delhi,2023-05-02,2.0,298.7,28.8,118.4,164.2,40.8,8.35,85.6,161.3,248.7,Poor,248.67699999999957,Poor
Mumbai,2023-05-02,242.8,532.6,66.8,17.3,185.6,15.3,9.91,40.2,63.7,394.5,Very Poor,393.5799999999999,Very Poor
Chennai,2023-05-02,326.2,517.4,113.5,79.7,71.8,44.0,8.91,33.1,47.4,476.2,Severe,476.62499999999926,Severe
Kolkata,2023-05-02,337.5,35.3,160.4,47.7,9.1,22.8,4.1,52.1,42.4,487.5,Severe,487.5375000000001,Severe
Bangalore,2023-05-02,40.7,306.6,90.4,5.2,140.9,45.7,1.93,43.5,114.0,256.6,Poor,256.53249999999946,Poor
Delhi,2023-05-03,314.1,33.7,180.8,97.0,179.6,42.8,4.39,56.1,117.0,464.1,Severe,464.0890000000008,Severe
Mumbai,2023-05-03,152.9,134.2,56.8,57.6,86.0,18.2,1.74,48.9,45.9,325.5,Very Poor,325.50050000000005,Very Poor
Chennai,2023-05-03,350.8,400.1,36.7,76.5,187.1,44.9,5.92,67.5,52.3,362.5,Very Poor,362.76250000000016,Very Poor
Kolkata,2023-05-03,61.8,285.4,108.9,93.4,56.9,44.3,2.8,24.7,140.5,235.4,Poor,235.44300000000055,Poor
Bangalore,2023-05-03,89.8,597.9,106.0,23.0,30.3,26.7,8.1,4.6,113.6,199.3,Moderate,193.73200000000006,Moderate
Delhi,2023-05-04,25.5,221.0,48.1,80.5,216.1,12.4,1.52,78.2,16.0,180.7,Moderate,180.7975000000001,Moderate
Mumbai,2023-05-04,175.0,529.8,117.6,25.1,82.7,40.2,2.17,50.2,53.4,342.4,Very Poor,342.41250000000065,Very Poor
Chennai,2023-05-04,128.3,221.6,43.0,65.8,38.1,4.4,3.65,83.0,128.5,306.6,Very Poor,306.58799999999934,Very Poor
Kolkata,2023-05-04,215.1,30.9,155.6,112.3,103.1,2.0,7.81,20.2,181.8,373.2,Very Poor,373.2049999999988,Very Poor
Bangalore,2023-05-04,369.7,207.5,19.4,131.8,80.9,7.8,9.26,2.4,62.9,190.7,Moderate,190.91999999999993,Moderate
Delhi,2023-05-05,357.7,317.4,72.1,17.2,150.9,24.3,8.92,86.0,52.3,267.4,Poor,267.4260000000008,Poor
Mumbai,2023-05-05,182.6,104.0,117.2,109.0,143.1,9.4,2.23,14.0,133.2,348.3,Very Poor,348.30500000000063,Very Poor
Chennai,2023-05-05,474.0,285.6,117.2,143.7,78.3,25.9,6.08,74.1,46.3,235.6,Poor,235.5564999999994,Poor
Kolkata,2023-05-05,373.8,443.1,107.1,48.3,78.5,35.9,4.24,88.1,149.4,418.4,Severe,418.2254999999999,Severe
Bangalore,2023-05-05,338.3,41.1,194.2,30.8,144.6,37.0,9.47,2.6,57.3,488.3,Severe,488.2995000000013,Severe
Delhi,2023-05-06,231.6,461.6,16.5,106.7,219.8,21.7,8.31,27.1,126.3,444.9,Severe,443.45200000000057,Severe
Mumbai,2023-05-06,412.7,351.4,172.3,62.1,138.8,22.0,2.39,2.4,158.3,301.5,Very Poor,297.57450000000057,Poor
Chennai,2023-05-06,422.4,529.0,181.4,24.8,122.1,27.1,1.68,24.1,2.5,82.6,Satisfactory,82.71250000000018,Satisfactory
Kolkata,2023-05-06,143.9,423.0,155.0,49.9,44.7,21.6,8.31,89.5,160.0,391.2,Very Poor,390.1644999999987,Very Poor
Bangalore,2023-05-06,460.3,513.0,23.5,36.8,181.4,28.3,8.37,28.7,129.9,179.6,Moderate,179.5244999999997,Moderate
Delhi,2023-05-07,354.4,37.7,48.0,56.3,39.9,26.2,0.49,63.1,82.8,82.8,Satisfactory,88.04199999999986,Satisfactory
Mumbai,2023-05-07,217.0,330.6,199.1,58.8,249.6,0.4,7.41,65.3,41.2,374.7,Very Poor,374.703999999999,Very Poor
Chennai,2023-05-07,345.9,596.9,152.8,75.0,139.0,2.3,0.29,60.2,144.6,495.9,Severe,495.929999999999,Severe
Kolkata,2023-05-07,335.9,494.3,81.4,146.1,150.3,26.5,0.65,11.0,139.0,491.8,Severe,489.48700000000173,Severe
Bangalore,2023-05-07,429.1,373.9,39.5,59.1,205.9,47.3,9.35,59.1,3.3,329.7,Very Poor,329.76499999999925,Very Poor
Delhi,2023-05-08,235.1,556.2,136.1,104.7,46.3,32.4,3.4,47.4,148.1,388.6,Very Poor,388.4135000000001,Very Poor
Mumbai,2023-05-08,70.5,453.8,9.2,92.7,211.4,39.2,6.31,77.8,120.8,433.7,Severe,433.75149999999894,Severe
Chennai,2023-05-08,417.3,91.3,20.4,145.2,101.1,10.5,1.42,1.9,143.2,165.2,Moderate,164.55500000000038,Moderate
Kolkata,2023-05-08,213.2,163.4,54.7,96.4,58.2,38.1,9.97,79.1,37.3,371.8,Very Poor,371.70849999999933,Very Poor
Bangalore,2023-05-08,279.3,486.1,166.9,139.5,188.4,23.9,7.26,50.3,141.3,480.1,Severe,479.8445000000007,Severe
Delhi,2023-05-09,397.2,461.9,150.3,59.1,122.4,22.5,3.46,43.8,170.0,445.3,Severe,445.3065000000011,Severe
Mumbai,2023-05-09,388.9,231.5,156.1,60.9,87.6,26.0,4.7,88.3,109.8,187.7,Moderate,187.6985,Moderate
Chennai,2023-05-09,246.6,514.3,116.7,0.7,178.4,47.9,3.55,9.9,63.8,397.4,Very Poor,397.336,Very Poor
Kolkata,2023-05-09,120.1,89.1,119.9,143.9,57.9,1.4,4.55,76.7,182.2,234.5,Poor,244.50699999999986,Poor
Bangalore,2023-05-09,62.6,71.5,119.0,135.6,95.3,26.5,1.38,80.3,199.2,277.7,Poor,277.68849999999946,Poor
Delhi,2023-05-10,179.0,123.0,124.2,80.3,153.3,20.6,7.93,48.8,145.6,345.5,Very Poor,345.49350000000004,Very Poor
Mumbai,2023-05-10,499.5,5.9,103.4,148.3,205.3,33.5,9.56,14.4,165.7,196.6,Moderate,196.6749999999996,Moderate
Chennai,2023-05-10,346.8,83.4,39.4,35.2,78.3,17.7,1.43,69.2,5.6,496.8,Severe,496.79200000000145,Severe
Kolkata,2023-05-10,309.6,203.8,68.6,37.7,226.8,41.5,8.02,79.2,131.3,459.6,Severe,459.57200000000046,Severe
Bangalore,2023-05-10,44.1,98.4,8.3,18.6,213.2,35.6,1.79,83.3,103.2,104.3,Moderate,104.90749999999974,Moderate
Delhi,2023-05-11,421.4,464.9,164.5,68.6,93.6,28.8,2.8,98.2,5.1,449.6,Severe,449.57450000000034,Severe
Mumbai,2023-05-11,477.6,285.3,133.9,148.6,6.4,43.9,5.18,95.5,100.2,235.3,Poor,235.31050000000013,Poor
Chennai,2023-05-11,430.4,359.1,171.4,2.3,87.6,35.8,0.55,9.2,29.3,311.2,Very Poor,311.0805,Very Poor
Kolkata,2023-05-11,431.6,255.5,22.2,143.4,104.1,25.4,8.89,97.8,58.7,205.5,Poor,205.46399999999997,Poor
Bangalore,2023-05-11,311.7,190.4,192.7,18.3,62.6,19.3,3.28,49.9,17.4,461.7,Severe,462.2460000000007,Severe
Delhi,2023-05-12,299.2,202.8,53.0,133.9,107.7,9.4,5.7,58.2,42.6,449.2,Severe,449.19749999999857,Severe
Mumbai,2023-05-12,187.9,381.4,88.5,52.7,39.0,8.3,1.25,76.5,183.7,352.3,Very Poor,352.30150000000106,Very Poor
Chennai,2023-05-12,22.5,12.1,124.3,26.4,21.9,1.2,4.75,42.9,72.0,134.2,Moderate,134.46349999999998,Moderate
Kolkata,2023-05-12,362.1,343.3,117.3,32.6,51.0,10.6,0.75,90.4,138.2,293.3,Poor,293.27750000000043,Poor
Bangalore,2023-05-12,101.6,280.1,12.2,95.8,80.3,32.9,4.48,43.9,18.9,237.2,Poor,236.05799999999965,Poor
Delhi,2023-05-13,289.2,43.3,198.2,8.2,178.2,33.0,3.44,88.5,102.8,439.2,Severe,439.19449999999983,Severe
Mumbai,2023-05-13,365.5,281.9,132.4,92.2,120.3,25.6,9.1,96.6,113.8,231.9,Poor,231.9600000000006,Poor
Chennai,2023-05-13,251.4,125.7,137.2,81.1,137.7,35.6,7.64,34.7,120.8,401.4,Severe,401.3864999999998,Severe
Kolkata,2023-05-13,346.0,434.3,131.5,70.8,180.2,13.5,7.86,66.7,12.8,496.0,Severe,496.00199999999995,Severe
Bangalore,2023-05-13,388.2,117.9,18.7,127.0,196.6,24.8,3.7,81.4,95.5,147.0,Moderate,147.24050000000005,Moderate
Delhi,2023-05-14,159.2,45.7,159.6,93.8,80.7,38.0,9.67,76.1,19.8,330.3,Very Poor,330.2835000000009,Very Poor
Mumbai,2023-05-14,20.7,311.8,90.6,80.1,224.9,30.1,7.8,9.4,135.6,261.8,Poor,261.87150000000054,Poor
Chennai,2023-05-14,308.8,126.0,195.6,53.3,136.4,15.3,0.57,16.6,136.3,458.8,Severe,459.81850000000077,Severe
Kolkata,2023-05-14,289.9,126.2,21.5,53.0,233.8,2.4,6.99,44.1,18.9,439.9,Severe,439.89799999999946,Severe
Bangalore,2023-05-14,140.7,93.2,192.7,21.3,221.5,11.0,4.44,41.6,139.4,316.1,Very Poor,316.06899999999933,Very Poor
Delhi,2023-05-15,399.3,579.9,18.7,75.1,80.9,32.9,6.72,96.9,64.0,158.9,Moderate,158.8405000000004,Moderate
Mumbai,2023-05-15,170.9,348.4,12.9,108.7,214.7,26.0,8.22,67.1,34.1,339.3,Very Poor,339.31400000000104,Very Poor
Chennai,2023-05-15,468.6,113.6,79.1,138.3,241.7,20.8,0.16,47.1,28.1,158.3,Moderate,158.29299999999955,Moderate
Kolkata,2023-05-15,5.6,532.9,53.8,9.4,227.7,41.3,7.85,67.4,24.1,173.1,Moderate,173.09299999999948,Moderate
Bangalore,2023-05-15,5.0,182.1,44.1,79.1,118.3,32.8,5.74,43.7,198.5,275.9,Poor,275.7340000000004,Poor
Delhi,2023-05-16,109.6,190.6,96.5,143.0,51.6,4.7,1.36,74.5,199.0,277.2,Poor,273.8734999999995,Poor
Mumbai,2023-05-16,81.6,427.1,169.3,66.3,236.8,41.4,5.79,67.6,87.4,396.4,Very Poor,396.2439999999995,Very Poor
Chennai,2023-05-16,171.7,547.6,36.4,117.6,123.3,39.0,1.09,51.4,156.6,339.9,Very Poor,339.92150000000066,Very Poor
Kolkata,2023-05-16,148.5,418.4,17.0,88.7,165.8,8.4,0.83,25.9,123.4,385.5,Very Poor,381.76099999999985,Very Poor
Bangalore,2023-05-16,278.0,286.9,93.2,85.6,218.8,46.5,2.64,92.8,76.5,428.0,Severe,428.00449999999995,Severe
Delhi,2023-05-17,267.5,66.7,60.9,128.0,123.1,30.0,4.48,65.2,194.2,417.5,Severe,417.499,Severe
Mumbai,2023-05-17,368.6,491.4,1.8,74.3,205.0,10.2,5.57,74.3,186.6,487.7,Severe,487.7314999999996,Severe
Chennai,2023-05-17,0.3,95.7,199.5,135.2,81.2,45.8,4.56,78.5,9.9,155.2,Moderate,155.08900000000028,Moderate
Kolkata,2023-05-17,127.5,373.3,43.7,89.9,26.5,23.3,8.26,72.1,91.4,328.9,Very Poor,328.7555000000004,Very Poor
Bangalore,2023-05-17,365.1,197.1,116.5,146.9,107.8,7.2,3.92,44.1,75.3,166.9,Moderate,166.53050000000022,Moderate
Delhi,2023-05-18,312.8,67.6,167.3,128.6,109.5,24.3,8.99,8.2,122.0,462.8,Severe,464.22700000000077,Severe
Mumbai,2023-05-18,451.9,408.9,51.1,16.1,71.8,29.6,7.77,79.4,141.6,373.6,Very Poor,373.453,Very Poor
Chennai,2023-05-18,140.5,150.5,188.5,102.2,138.0,32.0,2.16,59.9,34.1,316.0,Very Poor,316.0084999999999,Very Poor
Kolkata,2023-05-18,462.1,478.3,16.4,51.0,29.1,42.0,5.68,1.2,33.3,468.9,Severe,468.8849999999992,Severe
Bangalore,2023-05-18,188.6,231.3,51.7,41.0,88.8,26.3,0.75,63.8,173.4,352.9,Very Poor,352.9000000000005,Very Poor
Delhi,2023-05-19,195.9,338.3,192.7,70.8,226.4,48.3,9.41,31.5,153.1,358.5,Very Poor,358.499,Very Poor
Mumbai,2023-05-19,423.9,308.7,68.1,101.6,125.2,23.4,2.65,12.5,91.4,258.7,Poor,258.69249999999937,Poor
Chennai,2023-05-19,370.4,441.2,150.3,107.5,32.2,12.3,1.03,77.9,122.2,415.6,Severe,415.6740000000002,Severe
Kolkata,2023-05-19,325.5,121.2,44.7,57.3,162.8,9.5,1.99,41.7,143.8,475.5,Severe,475.5724999999999,Severe
Bangalore,2023-05-19,206.2,229.7,91.8,66.7,129.3,14.6,7.28,46.6,40.3,366.4,Very Poor,366.4020000000004,Very Poor
Delhi,2023-05-20,266.0,538.4,122.8,97.1,234.7,20.9,5.02,84.2,125.0,416.0,Severe,416.0015000000001,Severe
Mumbai,2023-05-20,447.9,262.1,45.9,14.3,11.1,29.2,2.94,17.1,65.1,212.1,Poor,212.033,Poor
Chennai,2023-05-20,257.0,302.8,94.0,127.0,207.2,22.3,9.4,67.8,0.4,407.0,Severe,406.996,Severe
Kolkata,2023-05-20,25.2,213.4,9.8,141.8,64.2,12.4,2.72,51.1,105.9,175.7,Moderate,175.85950000000008,Moderate
Bangalore,2023-05-20,16.8,318.4,70.6,73.8,10.9,12.1,4.13,99.3,141.8,268.4,Poor,268.4290000000008,Poor
Delhi,2023-05-21,277.0,134.2,93.2,38.0,61.3,43.9,2.9,15.1,67.4,427.0,Severe,427.00699999999995,Severe
Mumbai,2023-05-21,436.3,189.2,45.7,68.0,231.7,18.2,8.2,14.7,160.5,188.9,Moderate,188.82700000000057,Moderate
Chennai,2023-05-21,4.0,205.7,32.1,123.4,2.1,6.8,5.12,42.1,161.4,190.2,Moderate,191.544,Moderate
Kolkata,2023-05-21,321.0,183.1,133.9,120.3,44.8,6.8,5.51,15.2,157.7,471.0,Severe,470.9689999999999,Severe
Bangalore,2023-05-21,494.1,556.8,120.0,112.5,236.9,45.1,3.83,70.6,135.9,152.6,Moderate,154.5820000000002,Moderate
Delhi,2023-05-22,136.4,294.8,198.2,137.3,148.9,49.2,7.38,61.7,115.7,312.8,Very Poor,312.79850000000084,Very Poor
Mumbai,2023-05-22,287.0,67.9,199.6,54.1,26.2,9.3,2.36,52.7,98.7,437.0,Severe,436.9855000000002,Severe
Chennai,2023-05-22,497.7,159.3,68.0,15.4,173.9,25.3,1.49,9.4,138.9,157.0,Moderate,156.82749999999993,Moderate
Kolkata,2023-05-22,289.6,360.9,17.3,0.1,11.2,44.7,1.23,34.2,43.8,439.6,Severe,439.51,Severe
Bangalore,2023-05-22,391.2,508.7,155.0,61.3,218.7,41.1,6.69,82.3,134.5,158.5,Moderate,158.6624999999999,Moderate
Delhi,2023-05-23,119.4,547.6,167.8,33.5,16.8,19.3,0.48,36.9,144.2,298.0,Poor,294.70349999999996,Poor
Mumbai,2023-05-23,34.9,149.7,54.5,98.5,210.0,21.6,5.98,39.5,1.1,149.6,Moderate,149.62399999999965,Moderate
Chennai,2023-05-23,469.9,110.5,185.2,55.1,211.9,14.3,5.17,85.1,18.4,139.5,Moderate,139.76399999999998,Moderate
Kolkata,2023-05-23,100.2,236.7,93.0,33.2,80.1,34.5,3.88,42.8,69.2,232.4,Poor,232.4160000000006,Poor
Bangalore,2023-05-23,343.0,153.0,133.9,45.6,208.6,40.8,5.67,14.5,95.9,493.0,Severe,492.95099999999957,Severe
Delhi,2023-05-24,453.7,276.5,99.8,24.5,27.1,41.3,9.15,93.1,7.5,226.5,Poor,226.18250000000003,Poor
Mumbai,2023-05-24,441.0,53.6,162.4,52.7,190.1,11.9,1.52,29.0,105.9,108.2,Moderate,104.42400000000005,Moderate
Chennai,2023-05-24,200.8,545.9,26.4,11.3,248.5,24.0,5.69,53.9,182.8,362.2,Very Poor,362.2169999999993,Very Poor
Kolkata,2023-05-24,25.5,332.7,21.9,35.9,210.6,10.3,9.12,24.4,183.7,282.7,Poor,282.70299999999946,Poor
Bangalore,2023-05-24,326.7,47.1,148.0,107.0,249.3,18.7,3.99,32.3,70.8,476.7,Severe,478.7194999999989,Severe
Delhi,2023-05-25,339.4,46.7,190.8,9.2,178.9,38.4,6.23,36.7,0.6,489.4,Severe,489.3864999999994,Severe
Mumbai,2023-05-25,352.0,576.2,137.0,19.0,124.4,28.4,8.6,58.1,187.9,249.0,Poor,248.53749999999994,Poor
Chennai,2023-05-25,11.2,356.2,2.8,8.1,36.9,27.1,5.85,70.8,132.7,307.5,Very Poor,307.57400000000007,Very Poor
Kolkata,2023-05-25,379.3,202.5,47.6,95.4,135.2,5.0,2.34,82.8,69.0,168.4,Moderate,168.37500000000037,Moderate
Bangalore,2023-05-25,219.8,557.5,85.9,117.9,84.2,32.9,9.52,44.5,147.2,376.8,Very Poor,376.7760000000007,Very Poor
Delhi,2023-05-26,494.0,347.8,72.4,125.5,95.3,18.8,5.76,77.6,25.0,297.8,Poor,297.7705000000009,Poor
Mumbai,2023-05-26,145.9,139.0,85.2,149.6,177.1,8.5,3.58,98.7,186.0,320.1,Very Poor,320.0959999999992,Very Poor
Chennai,2023-05-26,345.7,480.3,157.1,95.2,59.2,36.1,2.24,99.1,51.6,495.7,Severe,495.6989999999984,Severe
Kolkata,2023-05-26,228.1,482.4,122.6,110.5,51.8,42.3,2.79,50.0,4.2,474.7,Severe,474.8269999999985,Severe
Bangalore,2023-05-26,202.2,583.8,59.7,131.8,33.5,32.7,3.3,75.1,81.8,363.3,Very Poor,363.3495000000007,Very Poor
Delhi,2023-05-27,151.8,453.6,21.0,140.4,148.8,11.6,7.76,40.8,102.9,433.4,Severe,433.34250000000014,Severe
Mumbai,2023-05-27,243.3,243.9,120.1,133.4,44.5,18.0,8.94,12.0,110.3,394.9,Very Poor,394.8894999999998,Very Poor
Chennai,2023-05-27,326.6,498.4,19.4,111.9,180.3,17.6,4.48,85.0,83.5,497.7,Severe,489.25699999999904,Severe
Kolkata,2023-05-27,410.9,134.1,164.6,136.0,58.3,43.2,8.5,59.1,63.2,181.2,Moderate,181.19850000000005,Moderate
Bangalore,2023-05-27,69.5,304.4,130.8,83.7,76.9,13.4,6.96,9.1,53.3,254.4,Poor,254.26350000000068,Poor
Delhi,2023-05-28,463.0,64.8,175.8,117.5,223.3,44.8,4.34,70.6,13.3,137.5,Moderate,134.71899999999997,Moderate
Mumbai,2023-05-28,232.2,21.3,53.4,31.1,204.9,3.5,3.54,70.1,77.1,386.3,Very Poor,386.30000000000103,Very Poor
Chennai,2023-05-28,18.8,134.2,48.4,101.6,7.9,1.6,4.14,77.0,72.6,126.6,Moderate,126.62049999999975,Moderate
Kolkata,2023-05-28,364.0,405.4,35.9,141.6,204.8,40.0,3.83,77.1,73.5,369.2,Very Poor,369.1829999999991,Very Poor
Bangalore,2023-05-28,323.2,379.0,147.9,58.8,62.9,28.6,4.03,41.1,102.2,473.2,Severe,473.2144999999992,Severe
Delhi,2023-05-29,300.1,475.8,94.7,102.9,216.8,6.0,2.09,39.0,28.2,465.3,Severe,463.5935000000013,Severe
Mumbai,2023-05-29,429.5,281.9,132.5,88.8,242.1,37.9,7.1,69.6,86.7,231.9,Poor,231.97150000000053,Poor
Chennai,2023-05-29,403.7,429.8,20.2,94.5,92.8,2.8,4.04,92.2,181.5,399.7,Very Poor,399.6679999999987,Very Poor
Kolkata,2023-05-29,123.6,355.0,20.3,132.0,244.3,26.7,3.87,23.6,105.3,306.0,Very Poor,305.8885000000001,Very Poor
Bangalore,2023-05-29,78.6,504.3,63.7,144.4,167.3,46.4,5.69,25.7,159.7,187.7,Moderate,187.59299999999993,Moderate
Delhi,2023-05-30,16.0,64.8,165.2,24.9,155.1,4.9,2.32,14.0,34.7,103.8,Moderate,104.92799999999971,Moderate
Mumbai,2023-05-30,139.5,439.1,35.8,59.7,192.5,25.3,4.83,25.6,149.2,412.6,Severe,412.59100000000035,Severe
Chennai,2023-05-30,229.6,48.6,133.0,46.5,156.1,19.1,7.06,4.7,149.1,384.3,Very Poor,384.30500000000114,Very Poor
Kolkata,2023-05-30,106.1,162.8,99.6,47.7,207.8,1.2,9.77,10.4,182.5,252.5,Poor,252.42950000000005,Poor
Bangalore,2023-05-30,391.9,451.2,37.0,9.9,213.1,45.2,8.41,82.4,125.7,430.0,Severe,430.0160000000001,Severe
Delhi,2023-05-31,207.5,202.7,162.1,144.7,50.6,28.0,5.52,54.0,133.7,367.4,Very Poor,367.3965000000002,Very Poor
Mumbai,2023-05-31,209.5,184.5,91.1,49.4,9.7,19.7,9.03,92.1,43.3,368.9,Very Poor,368.8555000000004,Very Poor
Chennai,2023-05-31,27.5,155.9,156.3,99.7,199.8,5.0,0.82,28.6,61.9,137.5,Moderate,136.77350000000013,Moderate
Kolkata,2023-05-31,139.8,457.7,90.2,124.2,77.7,10.7,0.35,66.8,90.7,439.3,Severe,439.3490000000013,Severe
Bangalore,2023-05-31,28.8,318.8,15.7,106.3,124.5,24.4,0.88,47.4,165.4,268.8,Poor,268.81550000000055,Poor
Delhi,2023-06-01,8.6,42.6,138.5,29.4,197.4,25.5,2.1,60.4,95.8,101.0,Moderate,103.94749999999993,Moderate
Mumbai,2023-06-01,412.3,430.7,31.3,0.7,167.3,2.5,5.83,80.4,158.7,186.3,Moderate,188.688,Moderate
Chennai,2023-06-01,309.3,475.1,43.3,84.4,50.5,15.9,2.37,15.3,43.9,464.3,Severe,465.2670000000008,Severe
Kolkata,2023-06-01,350.9,436.4,92.1,111.1,92.5,5.3,1.0,25.6,179.6,408.7,Severe,408.5479999999988,Severe
Bangalore,2023-06-01,214.4,498.5,78.4,116.8,90.0,25.2,6.94,98.5,181.4,497.8,Severe,494.0425000000007,Severe
Delhi,2023-06-02,347.2,38.6,99.7,19.0,216.7,2.2,7.29,3.6,188.2,497.2,Severe,497.18149999999883,Severe
Mumbai,2023-06-02,497.0,68.9,169.4,58.1,122.7,19.6,4.22,86.0,175.8,218.3,Poor,218.67600000000027,Poor
Chennai,2023-06-02,38.6,284.9,146.8,65.6,41.1,8.9,7.4,20.4,161.6,234.9,Poor,234.87300000000064,Poor
Kolkata,2023-06-02,34.7,25.5,51.1,135.7,195.3,20.6,7.25,75.1,180.0,228.9,Poor,228.79950000000048,Poor
Bangalore,2023-06-02,272.3,127.7,95.7,149.8,44.1,42.8,0.4,39.8,163.8,422.3,Severe,422.28500000000093,Severe
Delhi,2023-06-03,227.5,297.8,102.3,41.3,179.8,18.3,1.91,65.6,143.6,382.7,Very Poor,382.6914999999987,Very Poor
Mumbai,2023-06-03,183.0,260.5,41.6,51.5,114.2,34.3,1.15,7.4,121.3,348.6,Very Poor,348.60399999999953,Very Poor
Chennai,2023-06-03,218.5,196.3,84.3,57.2,67.9,25.8,0.62,33.4,126.1,375.8,Very Poor,375.788500000001,Very Poor
Kolkata,2023-06-03,483.7,471.6,100.4,28.0,55.7,26.1,7.12,11.2,46.6,459.3,Severe,459.2225000000008,Severe
Bangalore,2023-06-03,350.3,429.6,164.9,93.3,24.7,35.2,2.5,11.0,96.0,399.5,Very Poor,399.5209999999998,Very Poor
Delhi,2023-06-04,141.4,150.4,172.3,127.9,121.6,17.1,5.13,85.7,133.8,316.7,Very Poor,316.681499999999,Very Poor
Mumbai,2023-06-04,37.8,337.4,161.3,41.3,129.6,43.7,0.65,70.5,106.0,287.4,Poor,287.3410000000005,Poor
Chennai,2023-06-04,257.6,386.5,138.2,14.0,115.8,10.1,9.43,2.5,14.4,407.6,Severe,407.59049999999996,Severe
Kolkata,2023-06-04,245.7,577.2,97.7,145.0,46.1,30.5,9.98,53.4,175.6,396.7,Very Poor,395.67949999999905,Very Poor
Bangalore,2023-06-04,472.3,48.6,128.1,29.0,126.4,34.7,0.35,24.0,74.8,74.8,Satisfactory,81.16199999999976,Satisfactory
Delhi,2023-06-05,407.8,157.7,54.3,148.0,48.8,24.5,8.0,48.2,40.3,174.9,Moderate,174.9065000000006,Moderate
Mumbai,2023-06-05,143.2,446.8,182.6,132.8,145.8,3.0,3.9,89.1,190.9,423.7,Severe,423.654999999999,Severe
Chennai,2023-06-05,368.3,423.3,89.0,142.1,94.7,29.9,0.99,34.0,90.8,391.6,Very Poor,391.6624999999999,Very Poor
Kolkata,2023-06-05,249.5,2.7,117.5,18.3,94.1,23.2,7.21,95.2,161.3,399.6,Very Poor,399.6290000000001,Very Poor
Bangalore,2023-06-05,19.7,342.4,113.8,101.6,96.2,49.2,6.88,79.1,100.3,292.4,Poor,292.4109999999997,Poor
Delhi,2023-06-06,347.8,416.1,107.8,127.4,9.8,26.5,8.11,35.8,148.5,497.8,Severe,497.7990000000009,Severe
Mumbai,2023-06-06,55.5,368.6,132.5,142.6,94.5,17.0,0.61,18.8,97.3,323.1,Very Poor,323.11299999999954,Very Poor
Chennai,2023-06-06,100.3,246.5,143.4,108.1,78.2,15.2,4.79,90.0,81.3,232.7,Poor,232.8429999999996,Poor
Kolkata,2023-06-06,114.1,169.2,127.6,38.2,186.9,35.9,8.7,82.1,134.1,279.9,Poor,279.8550000000004,Poor
Bangalore,2023-06-06,479.3,241.1,6.6,100.4,34.0,30.0,1.83,60.8,149.0,194.1,Moderate,194.25850000000017,Moderate
Delhi,2023-06-07,279.5,166.0,83.8,16.0,218.5,21.1,4.07,82.3,174.7,429.5,Severe,429.5035,Severe
Mumbai,2023-06-07,49.6,68.3,123.1,145.4,193.9,30.3,1.29,2.9,28.7,165.4,Moderate,165.15100000000047,Moderate
Chennai,2023-06-07,419.4,593.9,162.0,0.2,165.2,47.4,4.71,17.2,48.7,133.7,Moderate,133.92550000000034,Moderate
Kolkata,2023-06-07,331.1,368.0,118.7,71.2,199.1,48.9,5.03,60.4,175.0,481.1,Severe,481.08750000000066,Severe
Bangalore,2023-06-07,61.8,19.4,94.2,22.4,146.4,48.8,8.83,49.3,124.4,185.3,Moderate,185.98299999999995,Moderate
